timestamp,generated,avg_kvah,consumed,grid,total_consumed_kvah,billed_kvah,solar_kvah,banked_solar_kvah,bill_amount
2023-01-14 18:00:00,35640,3.64,28258,4731,32989,30901,4731,0,266414.17
2023-01-14 19:00:00,36067,3.7,34261,6051,40312,38577,6051,0,354096.27
2023-01-14 20:00:00,38519,2.44,37058,9606,46664,42302,9606,0,412678.41
2023-01-14 21:00:00,40080,3.14,31508,8497,40005,39015,8497,0,273602.36
2023-01-14 22:00:00,38057,3.89,33973,7736,41709,40044,7736,0,385926.02
2023-01-14 23:00:00,44611,3.87,32703,10540,43243,39458,10540,0,283188.32
2023-01-15 00:00:00,37728,3.51,39640,3768,43408,42703,3768,0,354312.63
2023-01-15 01:00:00,43184,3.13,35572,3349,38921,37978,3349,0,372614.53
2023-01-15 02:00:00,42604,3.87,39654,6843,46497,40933,6843,0,405997.35
2023-01-15 03:00:00,37735,3.55,36541,11515,48056,45990,11515,0,403124.96
2023-01-15 04:00:00,43433,2.1,39738,11490,51228,44859,11490,0,350469.88
2023-01-15 05:00:00,40377,2.73,29911,3882,33793,28795,3882,0,245986.02
2023-01-15 06:00:00,42351,2.4,30973,11896,42869,41721,11896,0,392871.56
2023-01-15 07:00:00,40057,3.78,39983,10866,50849,48747,10866,0,364745.42
2023-01-15 08:00:00,40352,3.42,31464,4368,35832,34269,4368,0,293217.7
2023-01-15 09:00:00,42013,3.07,39681,5333,45014,41292,5333,0,329230.51
2023-01-15 10:00:00,42920,3.95,33531,9696,43227,41122,9696,0,366063.08
2023-01-15 11:00:00,43402,2.8,29991,4252,34243,30090,4252,0,266146.7
2023-01-15 12:00:00,35859,3.36,36371,3167,39538,36448,3167,0,291928.79
2023-01-15 13:00:00,40141,2.03,38494,9171,47665,43356,9171,0,373739.74
2023-01-15 14:00:00,35507,2.81,35237,5013,40250,39839,5013,0,373937.96
2023-01-15 15:00:00,44100,3.74,31068,8602,39670,36544,8602,0,332660.84
2023-01-15 16:00:00,40300,2.27,39189,7866,47055,41004,7866,0,289574.96
2023-01-15 17:00:00,35475,2.03,37099,4260,41359,37118,4260,0,354056.58
2023-01-15 18:00:00,37864,3.29,31934,11068,43002,38900,11068,0,368468.32
2023-01-15 19:00:00,44251,3.96,34415,7411,41826,38096,7411,0,298374.62
2023-01-15 20:00:00,39794,2.1,37818,5697,43515,42121,5697,0,348430.11
2023-01-15 21:00:00,45125,3.65,38400,6359,44759,39811,6359,0,277009.65
2023-01-15 22:00:00,44454,3.81,35917,11500,47417,46147,11500,0,434980.65
2023-01-15 23:00:00,40466,2.94,31283,8112,39395,37310,8112,0,332686.93
2023-01-16 00:00:00,42394,2.77,33660,3324,36984,34027,3324,0,234361.78
2023-01-16 01:00:00,39744,2.24,39766,11985,51751,50450,11985,0,473805.89
2023-01-16 02:00:00,35223,2.78,37729,9565,47294,42885,9565,0,385551.8
2023-01-16 03:00:00,38446,3.15,31876,11133,43009,38314,11133,0,315652.59
2023-01-16 04:00:00,35385,3.34,32655,3266,35921,32640,3266,0,198953.21
2023-01-16 05:00:00,40030,3.67,33665,9873,43538,38051,9873,0,301412.58
2023-01-16 06:00:00,42782,3.3,39612,10532,50144,48900,10532,0,341619.48
2023-01-16 07:00:00,40018,2.85,37305,4825,42130,39868,4825,0,245578.37
2023-01-16 08:00:00,40351,3.09,35143,3643,38786,36987,3643,0,358564.77
2023-01-16 09:00:00,35334,2.11,38657,3592,42249,37572,3592,0,267601.09
2023-01-16 10:00:00,36600,2.28,32260,7966,40226,38098,7966,0,266830.55
2023-01-16 11:00:00,39190,2.48,39529,3543,43072,42184,3543,0,261428.68
2023-01-16 12:00:00,35546,3.88,29820,5158,34978,33669,5158,0,334887.63
2023-01-16 13:00:00,37724,2.53,32178,10509,42687,41391,10509,0,318103.06
2023-01-16 14:00:00,41219,2.05,30771,7370,38141,35817,7370,0,263824.39
2023-01-16 15:00:00,41442,3.43,30557,5629,36186,32526,5629,0,205186.56
2023-01-16 16:00:00,39403,2.85,28916,5504,34420,32935,5504,0,247252.61
2023-01-16 17:00:00,35782,3.04,35361,8503,43864,41718,8503,0,347236.6
2023-01-16 18:00:00,39089,3.71,31111,6866,37977,37781,6866,0,254799.66
2023-01-16 19:00:00,42263,2.1,30577,6701,37278,36389,6701,0,264862.99
2023-01-16 20:00:00,40263,2.01,39544,3931,43475,37133,3931,0,322014.88
2023-01-16 21:00:00,44669,2.04,38676,5773,44449,44001,5773,0,433418.57
2023-01-16 22:00:00,37634,3.24,30766,11610,42376,37468,11610,0,279660.01
2023-01-16 23:00:00,42535,3.61,34471,8488,42959,37208,8488,0,345535.81
2023-01-17 00:00:00,43092,3.4,34116,6753,40869,35584,6753,0,243448.12
2023-01-17 01:00:00,36705,3.12,38788,9863,48651,47751,9863,0,417258.74
2023-01-17 02:00:00,38093,2.55,33319,9044,42363,36111,9044,0,258636.19
2023-01-17 03:00:00,42417,3.74,39286,7539,46825,44724,7539,0,334571.64
2023-01-17 04:00:00,43980,2.94,37312,7459,44771,42702,7459,0,326359.76
2023-01-17 05:00:00,38761,3.91,33809,7786,41595,35792,7786,0,246704.0
2023-01-17 06:00:00,42503,3.21,29441,5569,35010,34992,5569,0,300189.21
2023-01-17 07:00:00,42599,2.23,34776,10705,45481,44978,10705,0,422196.95
2023-01-17 08:00:00,37128,2.67,36000,5178,41178,39015,5178,0,292702.6
2023-01-17 09:00:00,40302,2.03,31418,5737,37155,36913,5737,0,278053.39
2023-01-17 10:00:00,38897,3.57,30511,5090,35601,35203,5090,0,285015.57
2023-01-17 11:00:00,35829,3.09,36415,7956,44371,38826,7956,0,352683.12
2023-01-17 12:00:00,41637,2.46,39611,6465,46076,43261,6465,0,292615.46
2023-01-17 13:00:00,42372,3.61,37283,8746,46029,43601,8746,0,310157.87
2023-01-17 14:00:00,43521,3.88,30957,9289,40246,39614,9289,0,378047.81
2023-01-17 15:00:00,42842,3.82,39146,8869,48015,47326,8869,0,299026.18
2023-01-17 16:00:00,37637,2.28,36712,9665,46377,40648,9665,0,366643.0
2023-01-17 17:00:00,38155,4.0,39946,6656,46602,44947,6656,0,391939.18
2023-01-17 18:00:00,43949,3.59,30938,10853,41791,41696,10853,0,363485.36
2023-01-17 19:00:00,41423,3.87,36209,3687,39896,33936,3687,0,334731.24
2023-01-17 20:00:00,42788,2.44,36716,10278,46994,42726,10278,0,275253.56
2023-01-17 21:00:00,38762,3.07,38765,11519,50284,49014,11519,0,375685.36
2023-01-17 22:00:00,43534,3.76,28153,3760,31913,30471,3760,0,218888.94
2023-01-17 23:00:00,37472,3.18,37385,5936,43321,40361,5936,0,250276.93
2023-01-18 00:00:00,40040,3.81,38860,7180,46040,43086,7180,0,295719.93
2023-01-18 01:00:00,42094,2.28,36433,9327,45760,43319,9327,0,308057.16
2023-01-18 02:00:00,40388,3.07,36471,11792,48263,42817,11792,0,392317.98
2023-01-18 03:00:00,38667,3.88,37902,8292,46194,42630,8292,0,370594.54
2023-01-18 04:00:00,40481,2.28,31139,9515,40654,36887,9515,0,354388.89
2023-01-18 05:00:00,40901,2.3,38916,9721,48637,46232,9721,0,365676.07
2023-01-18 06:00:00,42175,3.07,36725,6515,43240,38547,6515,0,294102.6
2023-01-18 07:00:00,41697,2.98,35748,7044,42792,38483,7044,0,337524.1
2023-01-18 08:00:00,36542,3.57,33580,4155,37735,35965,4155,0,237637.47
2023-01-18 09:00:00,39067,2.07,32847,6010,38857,34512,6010,0,291283.99
2023-01-18 10:00:00,38755,3.02,34774,3887,38661,35895,3887,0,308659.65
2023-01-18 11:00:00,42445,3.3,34272,3392,37664,36517,3392,0,335730.6
2023-01-18 12:00:00,41027,2.57,40162,7090,47252,46962,7090,0,376227.66
2023-01-18 13:00:00,44170,2.09,30244,11907,42151,40161,11907,0,384362.04
2023-01-18 14:00:00,37506,2.05,38793,3420,42213,37646,3420,0,272660.28
2023-01-18 15:00:00,40560,3.6,29368,6329,35697,32951,6329,0,242113.76
2023-01-18 16:00:00,43846,2.98,32209,7115,39324,34697,7115,0,336992.41
2023-01-18 17:00:00,36417,2.03,39865,10835,50700,47978,10835,0,400964.71
2023-01-18 18:00:00,37413,3.2,32711,3933,36644,32386,3933,0,304740.22
2023-01-18 19:00:00,37962,2.95,37656,3095,40751,35352,3095,0,321417.88
2023-01-18 20:00:00,40440,2.15,30752,7940,38692,34906,7940,0,256183.93
2023-01-18 21:00:00,36778,3.53,35452,8985,44437,41057,8985,0,399467.09
2023-01-18 22:00:00,44183,2.86,31243,3683,34926,29768,3683,0,192490.08
2023-01-18 23:00:00,35720,3.25,40056,10337,50393,46840,10337,0,292612.99
2023-01-19 00:00:00,36490,2.51,36172,10081,46253,43384,10081,0,343361.85
2023-01-19 01:00:00,40225,3.14,39035,3509,42544,38440,3509,0,289794.88
2023-01-19 02:00:00,44987,2.5,38681,9171,47852,44108,9171,0,329082.86
2023-01-19 03:00:00,36583,3.75,38096,8439,46535,46221,8439,0,439301.6
2023-01-19 04:00:00,39831,2.04,28982,5741,34723,31953,5741,0,202629.11
2023-01-19 05:00:00,36477,3.49,37215,10289,47504,41211,10289,0,327027.09
2023-01-19 06:00:00,42622,2.23,35025,10228,45253,41778,10228,0,290279.19
2023-01-19 07:00:00,38652,2.01,31125,10077,41202,39493,10077,0,248627.78
2023-01-19 08:00:00,38623,2.25,37070,11154,48224,41853,11154,0,320751.85
2023-01-19 09:00:00,38453,2.45,35901,7535,43436,37434,7535,0,252247.57
2023-01-19 10:00:00,37429,2.05,29759,10562,40321,37821,10562,0,280213.57
2023-01-19 11:00:00,44094,2.35,34886,11593,46479,39818,11593,0,258615.6
2023-01-19 12:00:00,43457,3.27,32547,8273,40820,39928,8273,0,297709.19
2023-01-19 13:00:00,39371,2.39,39908,9188,49096,46991,9188,0,449291.44
2023-01-19 14:00:00,39142,3.23,37865,4724,42589,41339,4724,0,270773.07
2023-01-19 15:00:00,38584,2.22,28607,11135,39742,34526,11135,0,241590.94
2023-01-19 16:00:00,42840,2.68,35205,5233,40438,39935,5233,0,278408.51
2023-01-19 17:00:00,35351,3.23,34704,5254,39958,36003,5254,0,221985.06
2023-01-19 18:00:00,42736,2.94,40049,6982,47031,42777,6982,0,297185.72
2023-01-19 19:00:00,44363,2.96,30941,10304,41245,40952,10304,0,400003.12
2023-01-19 20:00:00,43701,2.45,31868,7675,39543,37903,7675,0,334291.05
2023-01-19 21:00:00,38840,3.38,29461,9301,38762,36350,9301,0,314383.6
2023-01-19 22:00:00,37482,3.33,28978,8313,37291,31779,8313,0,301408.43
2023-01-19 23:00:00,42036,3.24,36148,7217,43365,37153,7217,0,248853.17
2023-01-20 00:00:00,40385,3.9,33527,3322,36849,33509,3322,0,228121.03
2023-01-20 01:00:00,40191,2.48,38590,6354,44944,40791,6354,0,317980.71
2023-01-20 02:00:00,37229,3.42,30534,9911,40445,39820,9911,0,291533.31
2023-01-20 03:00:00,36009,2.54,37332,6759,44091,41321,6759,0,392185.08
2023-01-20 04:00:00,41850,2.21,33282,10201,43483,41050,10201,0,262239.47
2023-01-20 05:00:00,36161,3.74,38265,9047,47312,44686,9047,0,290700.33
2023-01-20 06:00:00,36380,2.8,38457,4923,43380,42955,4923,0,331537.11
2023-01-20 07:00:00,42272,3.95,38797,11851,50648,48272,11851,0,471555.1
2023-01-20 08:00:00,41732,2.13,28453,11509,39962,34731,11509,0,213554.9
2023-01-20 09:00:00,36230,3.35,34760,7555,42315,40972,7555,0,387553.58
2023-01-20 10:00:00,42255,3.88,31726,6795,38521,36831,6795,0,311475.51
2023-01-20 11:00:00,43167,2.41,32940,6531,39471,37940,6531,0,324680.79
2023-01-20 12:00:00,40167,4.0,33059,6197,39256,34228,6197,0,321338.56
2023-01-20 13:00:00,40803,2.58,37951,10724,48675,47641,10724,0,297720.74
2023-01-20 14:00:00,36150,3.39,29884,3180,33064,30439,3180,0,218471.75
2023-01-20 15:00:00,37741,2.64,28406,11204,39610,37089,11204,0,252822.35
2023-01-20 16:00:00,44091,3.2,39157,9087,48244,42563,9087,0,273801.55
2023-01-20 17:00:00,38184,2.48,32813,3503,36316,34938,3503,0,319019.73
2023-01-20 18:00:00,37347,3.93,36523,10459,46982,41877,10459,0,346223.6
2023-01-20 19:00:00,40269,2.35,32290,5980,38270,37580,5980,0,360146.83
2023-01-20 20:00:00,41709,2.58,28875,9723,38598,37547,9723,0,362366.73
2023-01-20 21:00:00,35563,2.91,38290,3040,41330,39112,3040,0,262125.93
2023-01-20 22:00:00,38125,3.55,31126,10263,41389,36011,10263,0,268399.05
2023-01-20 23:00:00,43099,3.0,35630,10653,46283,44496,10653,0,299587.0
2023-01-21 00:00:00,40453,2.27,35768,9762,45530,41909,9762,0,273572.16
2023-01-21 01:00:00,38438,3.18,39390,11144,50534,47832,11144,0,455191.17
2023-01-21 02:00:00,36108,2.24,28741,11231,39972,36753,11231,0,343719.73
2023-01-21 03:00:00,35758,2.35,30143,4759,34902,33806,4759,0,255139.58
2023-01-21 04:00:00,44559,2.71,30601,4409,35010,33312,4409,0,206825.39
2023-01-21 05:00:00,39304,2.74,34736,11752,46488,39576,11752,0,363253.65
2023-01-21 06:00:00,42669,3.08,39704,9253,48957,43931,9253,0,344846.55
2023-01-21 07:00:00,42165,2.67,40144,7498,47642,42133,7498,0,288475.2
2023-01-21 08:00:00,37752,3.34,33064,4464,37528,32269,4464,0,257743.75
2023-01-21 09:00:00,44467,3.37,33903,7686,41589,35711,7686,0,345762.23
2023-01-21 10:00:00,36978,3.5,30046,10313,40359,39897,10313,0,371040.02
2023-01-21 11:00:00,43833,3.73,36716,7114,43830,39294,7114,0,276730.68
2023-01-21 12:00:00,36058,2.33,39234,10769,50003,43849,10769,0,427061.67
2023-01-21 13:00:00,39654,3.23,38110,4283,42393,37365,4283,0,323100.32
2023-01-21 14:00:00,45041,3.61,28716,6254,34970,30061,6254,0,218520.41
2023-01-21 15:00:00,43514,3.11,35257,8563,43820,42377,8563,0,409511.68
2023-01-21 16:00:00,40968,2.36,37651,3945,41596,35822,3945,0,293618.2
2023-01-21 17:00:00,38931,2.97,39032,11610,50642,48230,11610,0,453537.57
2023-01-21 18:00:00,42055,2.41,32747,7641,40388,38998,7641,0,303945.27
2023-01-21 19:00:00,39902,3.88,34250,5667,39917,37145,5667,0,292631.63
2023-01-21 20:00:00,38088,3.2,40190,11878,52068,51941,11878,0,335226.11
2023-01-21 21:00:00,44854,2.64,39403,4148,43551,41891,4148,0,350954.39
2023-01-21 22:00:00,44921,3.48,37683,8585,46268,44348,8585,0,272587.7
2023-01-21 23:00:00,36030,2.84,33950,6550,40500,39102,6550,0,337276.42
2023-01-22 00:00:00,43559,2.76,35420,7956,43376,38184,7956,0,301951.84
2023-01-22 01:00:00,40756,3.89,37392,3323,40715,36241,3323,0,292351.52
2023-01-22 02:00:00,39608,3.04,28743,10104,38847,37541,10104,0,244238.98
2023-01-22 03:00:00,36030,3.82,33147,6362,39509,38807,6362,0,304647.34
2023-01-22 04:00:00,38290,3.24,29309,4805,34114,32619,4805,0,225563.31
2023-01-22 05:00:00,44870,3.52,31807,11723,43530,38347,11723,0,362299.57
2023-01-22 06:00:00,42083,2.42,36437,6826,43263,41302,6826,0,393513.45
2023-01-22 07:00:00,45102,2.79,29509,7646,37155,34378,7646,0,315175.49
2023-01-22 08:00:00,35417,2.75,32011,6992,39003,34210,6992,0,218074.93
2023-01-22 09:00:00,37585,3.12,40095,8032,48127,45249,8032,0,402526.43
2023-01-22 10:00:00,36890,2.9,37999,3010,41009,36175,3010,0,240555.74
2023-01-22 11:00:00,40482,2.52,35577,6133,41710,36908,6133,0,306892.17
2023-01-22 12:00:00,42057,2.28,37534,5532,43066,40610,5532,0,313571.4
2023-01-22 13:00:00,39977,3.05,34036,6917,40953,38421,6917,0,266249.65
2023-01-22 14:00:00,44526,3.39,35395,8401,43796,40485,8401,0,384065.46
2023-01-22 15:00:00,38058,3.37,28496,3611,32107,31126,3611,0,291928.93
2023-01-22 16:00:00,40001,3.3,37252,6409,43661,40568,6409,0,273363.44
2023-01-22 17:00:00,37967,2.25,28825,9113,37938,33310,9113,0,225526.07
2023-01-22 18:00:00,36916,3.0,39123,10595,49718,43172,10595,0,270040.41
2023-01-22 19:00:00,38033,2.61,37916,9318,47234,45104,9318,0,366974.19
2023-01-22 20:00:00,42949,3.54,39904,9825,49729,45275,9825,0,424935.52
2023-01-22 21:00:00,42453,2.33,31208,4826,36034,35664,4826,0,315333.95
2023-01-22 22:00:00,40632,3.52,39563,11157,50720,48379,11157,0,418745.39
2023-01-22 23:00:00,40031,2.5,38583,10046,48629,44012,10046,0,428885.32
2023-01-23 00:00:00,43118,3.54,36120,11562,47682,44454,11562,0,320600.18
2023-01-23 01:00:00,38977,2.24,28264,9258,37522,32699,9258,0,293735.36
2023-01-23 02:00:00,35875,2.53,35961,5352,41313,39588,5352,0,257003.51
2023-01-23 03:00:00,37977,3.47,32087,11537,43624,40146,11537,0,345741.59
2023-01-23 04:00:00,43331,3.78,36379,5230,41609,36846,5230,0,305972.02
2023-01-23 05:00:00,42239,3.92,34960,7067,42027,39071,7067,0,358312.35
2023-01-23 06:00:00,37106,3.0,28262,3672,31934,29454,3672,0,234770.85
2023-01-23 07:00:00,36345,2.63,40099,4465,44564,42135,4465,0,408158.44
2023-01-23 08:00:00,43597,3.73,33308,3778,37086,37009,3778,0,314148.39
2023-01-23 09:00:00,41630,3.55,40147,6462,46609,46295,6462,0,304304.99
2023-01-23 10:00:00,44222,2.75,38340,5511,43851,38629,5511,0,245231.33
2023-01-23 11:00:00,35326,3.42,29211,4941,34152,33517,4941,0,319091.06
2023-01-23 12:00:00,41694,2.29,35879,10015,45894,43254,10015,0,354207.44
2023-01-23 13:00:00,37494,3.87,29663,6495,36158,33139,6495,0,272087.42
2023-01-23 14:00:00,36795,2.95,29876,3605,33481,32685,3605,0,316308.95
2023-01-23 15:00:00,38635,3.6,37774,3247,41021,35756,3247,0,302379.58
2023-01-23 16:00:00,37786,2.63,36384,10477,46861,42078,10477,0,394503.55
2023-01-23 17:00:00,42393,3.39,33365,3988,37353,33074,3988,0,224988.69
2023-01-23 18:00:00,38467,2.76,32060,10997,43057,38401,10997,0,376401.87
2023-01-23 19:00:00,35282,2.99,30046,10131,40177,36867,10131,0,235690.15
2023-01-23 20:00:00,43687,2.93,38728,3195,41923,38192,3195,0,322086.42
2023-01-23 21:00:00,37539,2.0,35480,4729,40209,37728,4729,0,252061.47
2023-01-23 22:00:00,37454,3.35,39674,5374,45048,42997,5374,0,323409.64
2023-01-23 23:00:00,43409,3.09,35770,11782,47552,43937,11782,0,406718.72
2023-01-24 00:00:00,37994,3.37,35938,11132,47070,45130,11132,0,327091.37
2023-01-24 01:00:00,43490,2.89,39311,11795,51106,48295,11795,0,352563.18
2023-01-24 02:00:00,39481,2.62,28539,7812,36351,31451,7812,0,274866.85
2023-01-24 03:00:00,36461,3.0,29472,8207,37679,37067,8207,0,326997.99
2023-01-24 04:00:00,42163,2.49,29436,5016,34452,33811,5016,0,301229.45
2023-01-24 05:00:00,43646,3.48,40111,8152,48263,43894,8152,0,266557.93
2023-01-24 06:00:00,43387,2.32,34467,10210,44677,44243,10210,0,303155.7
2023-01-24 07:00:00,42933,3.29,37823,10193,48016,43578,10193,0,423456.9
2023-01-24 08:00:00,41858,2.7,37275,3259,40534,39437,3259,0,275033.29
2023-01-24 09:00:00,42793,3.38,39248,9159,48407,46139,9159,0,448569.62
2023-01-24 10:00:00,37030,3.77,36658,11955,48613,47520,11955,0,367953.73
2023-01-24 11:00:00,38337,2.13,38475,3657,42132,40574,3657,0,354322.02
2023-01-24 12:00:00,44279,2.34,39671,7998,47669,42845,7998,0,353574.04
2023-01-24 13:00:00,38549,2.12,30965,5217,36182,33631,5217,0,216926.09
2023-01-24 14:00:00,41618,2.74,29037,9090,38127,36615,9090,0,316277.42
2023-01-24 15:00:00,38212,3.39,35779,11038,46817,44646,11038,0,365979.0
2023-01-24 16:00:00,39451,2.14,29635,4422,34057,33702,4422,0,259662.15
2023-01-24 17:00:00,35632,3.25,34113,9925,44038,39672,9925,0,382232.25
2023-01-24 18:00:00,43341,3.32,35732,10625,46357,42079,10625,0,304866.3
2023-01-24 19:00:00,36493,3.3,39814,8384,48198,48162,8384,0,461198.41
2023-01-24 20:00:00,38184,2.04,33263,9584,42847,40333,9584,0,396657.31
2023-01-24 21:00:00,44897,2.03,36570,11194,47764,43204,11194,0,298610.72
2023-01-24 22:00:00,43739,3.36,30444,6087,36531,32795,6087,0,197958.57
2023-01-24 23:00:00,39293,2.1,35798,4406,40204,37707,4406,0,364380.2
2023-01-25 00:00:00,37575,2.58,29305,9165,38470,34048,9165,0,299174.46
2023-01-25 01:00:00,41809,3.13,34173,3262,37435,34389,3262,0,290152.53
2023-01-25 02:00:00,39714,3.87,32448,4386,36834,33781,4386,0,240462.18
2023-01-25 03:00:00,42567,2.85,37099,7775,44874,40680,7775,0,395805.94
2023-01-25 04:00:00,38165,2.23,37178,7973,45151,44155,7973,0,438040.12
2023-01-25 05:00:00,42781,2.61,36026,9904,45930,44168,9904,0,420653.56
2023-01-25 06:00:00,37698,3.96,37860,7351,45211,40699,7351,0,399498.34
2023-01-25 07:00:00,40088,3.66,33106,3146,36252,34141,3146,0,317189.22
2023-01-25 08:00:00,41822,3.23,37878,10493,48371,48232,10493,0,428055.68
2023-01-25 09:00:00,38947,3.91,37346,6196,43542,41574,6196,0,270746.73
2023-01-25 10:00:00,42907,3.03,31673,5778,37451,31848,5778,0,253665.26
2023-01-25 11:00:00,36459,3.31,35746,9424,45170,40939,9424,0,391676.82
2023-01-25 12:00:00,41157,3.92,36783,5385,42168,38984,5385,0,307193.77
2023-01-25 13:00:00,36177,2.62,31497,9406,40903,40604,9406,0,250000.88
2023-01-25 14:00:00,42360,2.82,36324,3963,40287,36106,3963,0,266452.23
2023-01-25 15:00:00,44902,2.06,28840,8754,37594,33905,8754,0,257952.34
2023-01-25 16:00:00,40306,2.41,33136,5027,38163,33146,5027,0,211199.23
2023-01-25 17:00:00,42764,2.37,37057,3677,40734,35099,3677,0,277164.61
2023-01-25 18:00:00,41562,3.01,32252,11833,44085,41134,11833,0,285032.07
2023-01-25 19:00:00,37524,3.6,34568,6180,40748,39970,6180,0,292902.79
2023-01-25 20:00:00,35953,3.41,31305,4229,35534,32429,4229,0,296718.58
2023-01-25 21:00:00,39119,2.1,32833,8527,41360,37779,8527,0,239070.82
2023-01-25 22:00:00,43592,3.88,35657,5568,41225,37430,5568,0,237738.48
2023-01-25 23:00:00,43574,3.24,39632,9836,49468,45570,9836,0,450865.91
2023-01-26 00:00:00,44822,3.41,29603,10472,40075,36887,10472,0,356759.54
2023-01-26 01:00:00,42507,3.95,36006,9107,45113,39656,9107,0,336658.85
2023-01-26 02:00:00,39694,3.67,29062,3823,32885,31929,3823,0,214565.0
2023-01-26 03:00:00,41442,3.45,31206,11901,43107,41945,11901,0,338705.78
2023-01-26 04:00:00,37621,3.82,34340,10462,44802,39978,10462,0,267949.12
2023-01-26 05:00:00,40706,2.71,33509,8914,42423,38973,8914,0,313797.77
2023-01-26 06:00:00,38543,3.9,28403,9045,37448,33474,9045,0,303923.09
2023-01-26 07:00:00,38244,2.87,37319,7631,44950,40492,7631,0,255686.96
2023-01-26 08:00:00,41964,2.16,34145,8023,42168,37346,8023,0,292903.14
2023-01-26 09:00:00,40981,3.05,32555,11590,44145,42844,11590,0,276904.51
2023-01-26 10:00:00,36437,2.83,34876,9243,44119,42128,9243,0,315677.11
2023-01-26 11:00:00,40599,2.06,34036,3234,37270,32865,3234,0,327895.78
2023-01-26 12:00:00,36202,3.48,36817,10342,47159,43283,10342,0,357397.21
2023-01-26 13:00:00,37661,2.2,37987,9206,47193,42271,9206,0,325098.92
2023-01-26 14:00:00,35827,3.35,31431,9775,41206,38356,9775,0,265755.71
2023-01-26 15:00:00,37020,3.5,36858,7145,44003,38243,7145,0,256227.37
2023-01-26 16:00:00,42122,3.97,33246,11120,44366,40961,11120,0,388662.48
2023-01-26 17:00:00,39721,3.92,33932,6261,40193,37236,6261,0,369370.29
2023-01-26 18:00:00,42779,2.31,38750,3545,42295,41070,3545,0,398602.97
2023-01-26 19:00:00,37468,2.24,32576,10035,42611,41394,10035,0,387860.04
2023-01-26 20:00:00,37909,2.0,38667,3604,42271,42141,3604,0,356637.08
2023-01-26 21:00:00,38491,2.82,35822,3563,39385,37600,3563,0,275893.61
2023-01-26 22:00:00,38220,3.76,32318,8815,41133,39206,8815,0,378636.46
2023-01-26 23:00:00,36054,2.65,30321,8136,38457,32764,8136,0,220500.79
2023-01-27 00:00:00,41093,3.77,29667,10746,40413,39085,10746,0,258564.57
2023-01-27 01:00:00,39088,3.12,29661,3403,33064,30096,3403,0,237837.86
2023-01-27 02:00:00,42357,3.94,35723,7312,43035,41463,7312,0,281948.15
2023-01-27 03:00:00,39408,2.59,29102,5624,34726,32164,5624,0,225507.07
2023-01-27 04:00:00,38348,3.93,35800,11184,46984,42168,11184,0,399009.53
2023-01-27 05:00:00,39309,2.8,32226,3948,36174,32623,3948,0,274427.92
